x,y,yaw
2.143294906616210938e+01,2.008388519287109375e+01,5.237618923187255859e+00
2.153196144104003906e+01,1.991016960144042969e+01,5.223271846771240234e+00
2.162849044799804688e+01,1.973505401611328125e+01,5.209115505218505859e+00
2.172254943847656250e+01,1.955859565734863281e+01,5.195147514343261719e+00
2.181414604187011719e+01,1.938085746765136719e+01,5.181365966796875000e+00
2.190330886840820312e+01,1.920186996459960938e+01,5.167768478393554688e+00
2.199003982543945312e+01,1.902170562744140625e+01,5.154354095458984375e+00
2.207436370849609375e+01,1.884039688110351562e+01,5.141119956970214844e+00
2.215629959106445312e+01,1.865799522399902344e+01,5.128064155578613281e+00
2.223586082458496094e+01,1.847455024719238281e+01,5.115184783935546875e+00
2.231307220458984375e+01,1.829009628295898438e+01,5.102479457855224609e+00
2.238794708251953125e+01,1.810468864440917969e+01,5.089946746826171875e+00
2.246050834655761719e+01,1.791835975646972656e+01,5.077584743499755859e+00
2.253077697753906250e+01,1.773115348815917969e+01,5.065391540527343750e+00
2.259877395629882812e+01,1.754311180114746094e+01,5.053367614746093750e+00
2.266452217102050781e+01,1.735427093505859375e+01,5.041512489318847656e+00
2.272804260253906250e+01,1.716466903686523438e+01,5.029819011688232422e+00
2.278935432434082031e+01,1.697434234619140625e+01,5.018279075622558594e+00
2.284848022460937500e+01,1.678332710266113281e+01,5.006884574890136719e+00
2.290543556213378906e+01,1.659165191650390625e+01,4.995573997497558594e+00
2.296022605895996094e+01,1.639934730529785156e+01,4.984332561492919922e+00
2.301284790039062500e+01,1.620643997192382812e+01,4.973008632659912109e+00
2.306325340270996094e+01,1.601293945312500000e+01,4.961382865905761719e+00
2.311137771606445312e+01,1.581885814666748047e+01,4.949444293975830078e+00
2.315714263916015625e+01,1.562420749664306641e+01,4.937115192413330078e+00
2.320046615600585938e+01,1.542899894714355469e+01,4.924373626708984375e+00
2.324125671386718750e+01,1.523324394226074219e+01,4.911216259002685547e+00
2.327942848205566406e+01,1.503696346282958984e+01,4.897637367248535156e+00
2.331488800048828125e+01,1.484017467498779297e+01,4.883634567260742188e+00
2.334754943847656250e+01,1.464289951324462891e+01,4.869207859039306641e+00
2.337731552124023438e+01,1.444517517089843750e+01,4.854354381561279297e+00
2.340410232543945312e+01,1.424701404571533203e+01,4.839070796966552734e+00
2.342781257629394531e+01,1.404846858978271484e+01,4.823353290557861328e+00
2.344835662841796875e+01,1.384957027435302734e+01,4.807199001312255859e+00
2.346564292907714844e+01,1.365035724639892578e+01,4.790602684020996094e+00
2.347957420349121094e+01,1.345089435577392578e+01,4.773561000823974609e+00
2.349005889892578125e+01,1.325120353698730469e+01,4.756066799163818359e+00
2.349700355529785156e+01,1.305136966705322266e+01,4.738117218017578125e+00
2.350031661987304688e+01,1.285144233703613281e+01,4.719704627990722656e+00
2.349989891052246094e+01,1.265148067474365234e+01,4.700822830200195312e+00
2.349565887451171875e+01,1.245158004760742188e+01,4.681466579437255859e+00
2.348750305175781250e+01,1.225177955627441406e+01,4.661625385284423828e+00
2.347533416748046875e+01,1.205219745635986328e+01,4.641293525695800781e+00
2.345906257629394531e+01,1.185290718078613281e+01,4.620461463928222656e+00
2.343859100341796875e+01,1.165399646759033203e+01,4.599119186401367188e+00
2.341383171081542969e+01,1.145559215545654297e+01,4.577259063720703125e+00
2.338468360900878906e+01,1.125776195526123047e+01,4.554866313934326172e+00
2.335106468200683594e+01,1.106065654754638672e+01,4.531932353973388672e+00
2.331287765502929688e+01,1.086438465118408203e+01,4.508443832397460938e+00
2.327003669738769531e+01,1.066906929016113281e+01,4.484385490417480469e+00
2.322245597839355469e+01,1.047486877441406250e+01,4.459745407104492188e+00
2.317004394531250000e+01,1.028189945220947266e+01,4.434505939483642578e+00
2.311272239685058594e+01,1.009034061431884766e+01,4.408650875091552734e+00
2.305040740966796875e+01,9.900348663330078125e+00,4.382177829742431641e+00
2.298303413391113281e+01,9.712085723876953125e+00,4.355187892913818359e+00
2.291056060791015625e+01,9.525732994079589844e+00,4.327690601348876953e+00
2.283296585083007812e+01,9.341454505920410156e+00,4.300057888031005859e+00
2.275033950805664062e+01,9.159369468688964844e+00,4.272803306579589844e+00
2.266281700134277344e+01,8.979589462280273438e+00,4.245934486389160156e+00
2.257054519653320312e+01,8.802202224731445312e+00,4.219636917114257812e+00
2.247369003295898438e+01,8.627265930175781250e+00,4.193938255310058594e+00
2.237242698669433594e+01,8.454855918884277344e+00,4.168821334838867188e+00
2.226691055297851562e+01,8.285007476806640625e+00,4.144268512725830078e+00
2.215730094909667969e+01,8.117770195007324219e+00,4.120265007019042969e+00
2.204375648498535156e+01,7.953185081481933594e+00,4.096792697906494141e+00
2.192641830444335938e+01,7.791272163391113281e+00,4.073836326599121094e+00
2.180544090270996094e+01,7.632074832916259766e+00,4.051383495330810547e+00
2.168095207214355469e+01,7.475596427917480469e+00,4.029417991638183594e+00
2.155309486389160156e+01,7.321859836578369141e+00,4.007929801940917969e+00
2.142200088500976562e+01,7.170878887176513672e+00,3.986905097961425781e+00
2.128778839111328125e+01,7.022648334503173828e+00,3.966332197189331055e+00
2.115059852600097656e+01,6.877190113067626953e+00,3.946203947067260742e+00
2.101053047180175781e+01,6.734485626220703125e+00,3.926508426666259766e+00
2.086771202087402344e+01,6.594537258148193359e+00,3.907238721847534180e+00
2.072225570678710938e+01,6.457339286804199219e+00,3.888386249542236328e+00
2.057425498962402344e+01,6.322869777679443359e+00,3.869942903518676758e+00
2.042383956909179688e+01,6.191132068634033203e+00,3.851903915405273438e+00
2.027109146118164062e+01,6.062092304229736328e+00,3.834260940551757812e+00
2.011611557006835938e+01,5.935737609863281250e+00,3.817009449005126953e+00
1.995900917053222656e+01,5.812047481536865234e+00,3.800144910812377930e+00
1.979985427856445312e+01,5.690987110137939453e+00,3.783661127090454102e+00
1.963875961303710938e+01,5.572544574737548828e+00,3.767556190490722656e+00
1.947579193115234375e+01,5.456676006317138672e+00,3.751824617385864258e+00
1.931104469299316406e+01,5.343355178833007812e+00,3.736463308334350586e+00
1.914459991455078125e+01,5.232550144195556641e+00,3.721469163894653320e+00
1.897652435302734375e+01,5.124217510223388672e+00,3.706838130950927734e+00
1.880690956115722656e+01,5.018330574035644531e+00,3.692569017410278320e+00
1.863581466674804688e+01,4.914840698242187500e+00,3.678659200668334961e+00
1.846331405639648438e+01,4.813710212707519531e+00,3.665105581283569336e+00
1.828948020935058594e+01,4.714897155761718750e+00,3.651907205581665039e+00
1.811436843872070312e+01,4.618353366851806641e+00,3.639060497283935547e+00
1.793805313110351562e+01,4.524039268493652344e+00,3.626564741134643555e+00
1.776058769226074219e+01,4.431902885437011719e+00,3.614417314529418945e+00
1.758202934265136719e+01,4.341897964477539062e+00,3.602617263793945312e+00
1.740243911743164062e+01,4.253976345062255859e+00,3.591162681579589844e+00
1.722186660766601562e+01,4.168084621429443359e+00,3.580052852630615234e+00
1.704036712646484375e+01,4.084174633026123047e+00,3.569286108016967773e+00
1.685798645019531250e+01,4.002192020416259766e+00,3.558861255645751953e+00
1.667477607727050781e+01,3.922083377838134766e+00,3.548777580261230469e+00
1.649077987670898438e+01,3.843795299530029297e+00,3.539033889770507812e+00
1.630604362487792969e+01,3.767272472381591797e+00,3.529629468917846680e+00
1.612060737609863281e+01,3.692458391189575195e+00,3.520563364028930664e+00
1.593451404571533203e+01,3.619297504425048828e+00,3.511836051940917969e+00
1.574780082702636719e+01,3.547731637954711914e+00,3.503446578979492188e+00
1.556050491333007812e+01,3.477703094482421875e+00,3.495393991470336914e+00
1.537266540527343750e+01,3.409154176712036133e+00,3.487678766250610352e+00
1.518430900573730469e+01,3.342023372650146484e+00,3.480299949645996094e+00
1.499547672271728516e+01,3.276253461837768555e+00,3.473257303237915039e+00
1.480619621276855469e+01,3.211782932281494141e+00,3.466551065444946289e+00
1.461649703979492188e+01,3.148550987243652344e+00,3.460180759429931641e+00
1.442641353607177734e+01,3.086498260498046875e+00,3.454146385192871094e+00
1.423596286773681641e+01,3.025559425354003906e+00,3.448447704315185547e+00
1.404518222808837891e+01,2.965676546096801758e+00,3.443084716796875000e+00
1.385409259796142578e+01,2.906785011291503906e+00,3.438057661056518555e+00
1.366271686553955078e+01,2.848822355270385742e+00,3.433366060256958008e+00
1.347108650207519531e+01,2.791727781295776367e+00,3.429010629653930664e+00
1.327921104431152344e+01,2.735433578491210938e+00,3.424990892410278320e+00
1.308712482452392578e+01,2.679880380630493164e+00,3.421307563781738281e+00
1.289484405517578125e+01,2.625002384185791016e+00,3.417960882186889648e+00
1.270238685607910156e+01,2.570735216140747070e+00,3.414952278137207031e+00
1.250978469848632812e+01,2.517016649246215820e+00,3.412282228469848633e+00
1.231703758239746094e+01,2.463776826858520508e+00,3.409952640533447266e+00
1.212418270111083984e+01,2.410955190658569336e+00,3.407965183258056641e+00
1.193123149871826172e+01,2.358483314514160156e+00,3.406320333480834961e+00
1.173820018768310547e+01,2.306295394897460938e+00,3.405018806457519531e+00
1.154511833190917969e+01,2.254327535629272461e+00,3.404060840606689453e+00
1.135198497772216797e+01,2.202510833740234375e+00,3.403412580490112305e+00
1.115883064270019531e+01,2.150794982910156250e+00,3.403033971786499023e+00
1.096566486358642578e+01,2.099127054214477539e+00,3.402902603149414062e+00
1.077249145507812500e+01,2.047473430633544922e+00,3.402856826782226562e+00
1.057931995391845703e+01,1.995824098587036133e+00,3.402864456176757812e+00
1.038614749908447266e+01,1.944169282913208008e+00,3.402900218963623047e+00
1.019297790527343750e+01,1.892507791519165039e+00,3.402933597564697266e+00
9.999809265136718750e+00,1.840840101242065430e+00,3.402964591979980469e+00
9.806641578674316406e+00,1.789166569709777832e+00,3.402993440628051758e+00
9.613476753234863281e+00,1.737487792968750000e+00,3.403020143508911133e+00
9.420311927795410156e+00,1.685803890228271484e+00,3.403045177459716797e+00
9.227149009704589844e+00,1.634115457534790039e+00,3.403068780899047852e+00
9.033987045288085938e+00,1.582422375679016113e+00,3.403090715408325195e+00
8.840826034545898438e+00,1.530725359916687012e+00,3.403111696243286133e+00
8.647666931152343750e+00,1.479024410247802734e+00,3.403131246566772461e+00
8.454507827758789062e+00,1.427319645881652832e+00,3.403149604797363281e+00
8.261349678039550781e+00,1.375611543655395508e+00,3.403167009353637695e+00
8.068193435668945312e+00,1.323900222778320312e+00,3.403183221817016602e+00
7.875037193298339844e+00,1.272185921669006348e+00,3.403198480606079102e+00
7.681881904602050781e+00,1.220468640327453613e+00,3.403212547302246094e+00
7.488727092742919922e+00,1.168748855590820312e+00,3.403225660324096680e+00
7.295573234558105469e+00,1.117026448249816895e+00,3.403237819671630859e+00
7.102419376373291016e+00,1.065301895141601562e+00,3.403249263763427734e+00
6.909266471862792969e+00,1.013575196266174316e+00,3.403259515762329102e+00
6.716114521026611328e+00,9.618465900421142578e-01,3.403269290924072266e+00
6.522962570190429688e+00,9.101161956787109375e-01,3.403278112411499023e+00
6.329811096191406250e+00,8.583841919898986816e-01,3.403285980224609375e+00
6.136660099029541016e+00,8.066508173942565918e-01,3.403293132781982422e+00
5.943509578704833984e+00,7.549160122871398926e-01,3.403299808502197266e+00
5.750359058380126953e+00,7.031800150871276855e-01,3.403305530548095703e+00
5.557209014892578125e+00,6.514428853988647461e-01,3.403311014175415039e+00
5.364059448242187500e+00,5.997049212455749512e-01,3.403315544128417969e+00
5.170909881591796875e+00,5.479660034179687500e-01,3.403319597244262695e+00
4.977760314941406250e+00,4.962264001369476318e-01,3.403323411941528320e+00
4.784611225128173828e+00,4.444861114025115967e-01,3.403326511383056641e+00
4.591462135314941406e+00,3.927451968193054199e-01,3.403329372406005859e+00
4.398313522338867188e+00,3.410038053989410400e-01,3.403331756591796875e+00
4.205164432525634766e+00,2.892619967460632324e-01,3.403333902359008789e+00
4.012015819549560547e+00,2.375199049711227417e-01,3.403335571289062500e+00
3.818867206573486328e+00,1.857773959636688232e-01,3.403337240219116211e+00
3.625718593597412109e+00,1.340346038341522217e-01,3.403338670730590820e+00
3.432570219039916992e+00,8.229149878025054932e-02,3.403339862823486328e+00
3.239421844482421875e+00,3.054830059409141541e-02,3.403341054916381836e+00
3.046273469924926758e+00,-2.119529992341995239e-02,3.403342247009277344e+00
2.853125095367431641e+00,-7.293900102376937866e-02,3.403343439102172852e+00
2.659976959228515625e+00,-1.246830001473426819e-01,3.403344869613647461e+00
2.466828823089599609e+00,-1.764273047447204590e-01,3.403346300125122070e+00
2.273680925369262695e+00,-2.281718999147415161e-01,3.403348207473754883e+00
2.080532789230346680e+00,-2.799167931079864502e-01,3.403350114822387695e+00
1.887385129928588867e+00,-3.316622078418731689e-01,3.403352499008178711e+00
1.694237351417541504e+00,-3.834080994129180908e-01,3.403355360031127930e+00
1.501089930534362793e+00,-4.351545870304107666e-01,3.403358697891235352e+00
1.307942628860473633e+00,-4.869017899036407471e-01,3.403362512588500977e+00
1.114795446395874023e+00,-5.386496782302856445e-01,3.403367042541503906e+00
9.216485023498535156e-01,-5.903987288475036621e-01,3.403372287750244141e+00
7.285019755363464355e-01,-6.421486735343933105e-01,3.403378248214721680e+00
5.353556871414184570e-01,-6.938999295234680176e-01,3.403385162353515625e+00
3.422097861766815186e-01,-7.456526160240173340e-01,3.403393030166625977e+00
1.490644067525863647e-01,-7.974067926406860352e-01,3.403401851654052734e+00
-4.408060014247894287e-02,-8.491628766059875488e-01,3.403411865234375000e+00
