w_tr_right_m,w_tr_left_m,a,b,c_center,c_left,c_right
0.29605062885502686,1.9039493711449733,-0.35153874703463533,-0.9361733329535288,19.70849306419554,21.612442435340512,19.412442435340513
0.22705547851356478,1.9729445214864354,-0.3797448346057707,-0.9250912714917571,20.57742001759795,22.550364539084388,20.35036453908439
0.25829578707497425,1.941704212925026,-0.4068795468566464,-0.9134818193865328,21.41140516327407,23.353109376199093,21.153109376199094
0.33276801132781364,1.8672319886721866,-0.43292288245058946,-0.9014309612225848,22.210143887518395,24.077375876190583,21.87737587619058
0.42154923179085413,1.778450768209146,-0.4577751713116985,-0.8890679909492553,22.970903630402148,24.749354398611295,22.549354398611293
0.5124750656978868,1.6875249343021133,-0.4814587950655336,-0.8764687265693195,23.694694713861935,25.38221964816405,23.182219648164047
0.6142884143391614,1.5857115856608388,-0.5040142375992159,-0.8636953446078549,24.383050908244456,25.968762493905295,23.768762493905296
0.7133015494241157,1.4866984505758845,-0.5254916285742834,-0.8507987707433218,25.037768394666017,26.5244668452419,24.3244668452419
0.8160832141760028,1.3839167858239974,-0.5459160336409911,-0.8378398917536024,25.659852161490196,27.043768947314195,24.843768947314192
0.9165625402669271,1.283437459733073,-0.5653238871451985,-0.8248690214955601,26.250630013306008,27.53406747303908,25.33406747303908
1.0144596016864678,1.1855403983135324,-0.5837498249848005,-0.8119335821544855,26.81135240119733,27.99689279951086,25.79689279951086
1.1094230866623715,1.0905769133376286,-0.6012197371778806,-0.7990837425625428,27.34298183834015,28.43355875167778,26.23355875167778
1.1991800756872317,1.0008199243127684,-0.6177742271957904,-0.7863555202404596,27.846907835360444,28.847727759673212,26.647727759673213
1.282617854102824,0.9173821458971763,-0.6334377927085564,-0.7737936176840127,28.324010181383482,29.241392327280657,27.041392327280658
1.361376226322493,0.8386237736775071,-0.6482400909854868,-0.7614360015386242,28.775307236780478,29.613931010457986,27.413931010457986
1.4325518497922958,0.7674481502077043,-0.6622127535714795,-0.7493158673131639,29.201859771850998,29.969307922058704,27.7693079220587
1.4996368997469953,0.7003631002530049,-0.6753786707960517,-0.7374711187794125,29.604444069697674,30.304807169950678,28.10480716995068
1.5592183778653346,0.6407816221346656,-0.6877702296059593,-0.7259284477603603,29.984109619728063,30.624891241862727,28.424891241862728
1.6150799782638938,0.5849200217361059,-0.6994118497498977,-0.7147188709061951,30.341645469081666,30.926565490817772,28.726565490817773
1.663833820183822,0.536166179816178,-0.7103294493734535,-0.7038693581573261,30.677870841054478,31.214037020870656,29.014037020870656
1.709101486278782,0.4908985137212183,-0.7205494949568195,-0.6934035082961957,30.993605591358484,31.484504105079704,29.2845041050797
1.747860589715998,0.4521394102840023,-0.730093285755732,-0.6833474914671152,31.28949519978344,31.74163461006744,29.54163461006744
1.7832941485512375,0.4167058514487627,-0.7389848646212787,-0.6737220271452243,31.566254439883437,31.9829602913322,29.7829602913322
1.8129333852583378,0.3870666147416625,-0.7472458409525092,-0.6645477057210997,31.82450810894158,32.21157472368324,30.011574723683243
1.8393902453608386,0.36060975463916156,-0.7548956214013753,-0.6558449517904605,32.06479713726147,32.425406891900636,30.225406891900633
1.860807843140266,0.33919215685973436,-0.7619544019561818,-0.6476306735629477,32.28767307112448,32.62686522798421,30.426865227984216
1.8792410437665694,0.32075895623343076,-0.7684365960718987,-0.639925931508822,32.493490153965894,32.81424911019933,30.614249110199324
1.8934713539221049,0.3065286460778953,-0.7743569950976984,-0.6327489582316695,32.68259946427718,32.989128110355075,30.789128110355076
1.905069815857312,0.2949301841426881,-0.7797295506262193,-0.6261164651087162,32.85530998642336,33.15024017056604,30.950240170566044
1.9134256941207377,0.28657430587926247,-0.7845581164874893,-0.6200552893521699,33.011589725271506,33.29816403115077,31.09816403115077
1.9196288774894783,0.2803711225105219,-0.7888576138845491,-0.6145760042634073,33.15174694153406,33.43211806404458,31.232118064044577
1.9234777711069704,0.2765222288930298,-0.7926889511378437,-0.6096263008958728,33.277587219712856,33.554109448605885,31.354109448605886
1.9257214583762319,0.2742785416237683,-0.7960858118756966,-0.6051837573251723,33.39003411142655,33.66431265305032,31.46431265305032
1.9263728129,0.27362718710000034,-0.7990572162013058,-0.6012549918600425,33.48919851883585,33.762825705935846,31.56282570593585
1.926012052685828,0.2739879473141722,-0.8016105868299328,-0.5978465246885448,33.57512843948731,33.849116386801484,31.64911638680148
1.9247575208150143,0.2752424791849859,-0.8037568617943717,-0.594957903652404,33.64798346128954,33.92322594047453,31.723225940474528
1.9230879582904634,0.27691204170953676,-0.805690373118244,-0.592336916513385,33.714202939537856,33.99111498124739,31.791114981247393
1.9210782250983935,0.27892177490160663,-0.8075115952264099,-0.5898516962549982,33.77713281045787,34.056054585359476,31.856054585359477
1.9190780269540435,0.2809219730459567,-0.8092420318239743,-0.5874753900627717,33.83746340469993,34.11838537774589,31.91838537774589
1.9171885007528864,0.2828114992471138,-0.8109448797538917,-0.585122552975824,33.89736570899676,34.180177208243876,31.980177208243873
1.9154445741608819,0.2845554258391183,-0.8126249188711453,-0.5827870462095607,33.956996194953774,34.24155162079289,32.041551620792895
1.9140067031511236,0.28599329684887653,-0.814282327246078,-0.5804690271967241,34.0163515772352,34.30234487408408,32.102344874084075
1.9125782409372458,0.28742175906275436,-0.8159171663252126,-0.5781688141847806,34.07542410633426,34.36284586539701,32.16284586539702
